smiles,original_smiles,molecular_formula,num_atoms,fragment_formula
O=C(CNC1=CN=N1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10N4O2,26,C2H3N3
CC(=O)Nc1ccc(O)c(C23CC45NC2C2OCC(NN3)C43C2C53)c1,CC(=O)Nc1ccc(O)cc1,C18H20N4O3,45,C10H13N3O
CC(=O)Nc1ccc(O)c(C2C(C)=C3NN4CC32C4O)c1,CC(=O)Nc1ccc(O)cc1,C15H17N3O3,38,C7H10N2O
N=CC12C3C=C4OC35C(N)OC1(CC(=O)Nc1ccc(O)cc1)C452,CC(=O)Nc1ccc(O)cc1,C17H15N3O4,39,C9H8N2O2
CC(=O)Nc1ccc(O)c(C(O)C2OC3CCC4C2C25CC32C(O)C45)c1,CC(=O)Nc1ccc(O)cc1,C20H23NO5,49,C12H16O3
CC(=O)Nc1ccc(O)cc1C1OC23NC(O)C4C5C1C=CC21C5C41O3,CC(=O)Nc1ccc(O)cc1,C19H18N2O5,44,C11H11NO3
CC(=O)Nc1ccc(OC2C=CCC34OCCCC3C2OO4)cc1,CC(=O)Nc1ccc(O)cc1,C18H21NO5,45,C10H14O3
CCC1NCC(CCO)NCC=C1c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C18H27N3O3,51,C10H20N2O
CC(=O)Nc1ccc(O)c(C2C3C4CC4C4C2C34)c1,CC(=O)Nc1ccc(O)cc1,C16H17NO2,36,C8H10
COC(O)(CO)C1OC1c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C13H17NO6,37,C5H10O4
CC(=O)Nc1ccc(O)cc1C12CC3COOC4CC4(C1)C2N3,CC(=O)Nc1ccc(O)cc1,C17H20N2O4,43,C9H13NO2
CC(=O)Nc1ccc(O)c(C23C4CC25C3CC5(O)CO4)c1,CC(=O)Nc1ccc(O)cc1,C16H17NO4,38,C8H10O2
CC(=O)Nc1ccc(O)cc1C1CC23COC(=CC(O1)O2)S3,CC(=O)Nc1ccc(O)cc1,C15H15NO5S,37,C7H8O3S
CC(=O)N(C1=CC23C4CC5C2C2=CC15C2C43)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C20H17NO2,40,C12H10
CC(=O)N(c1ccc(O)cc1)C1(O)C2CN3C4C5OC51C2C43Cl,CC(=O)Nc1ccc(O)cc1,C16H15ClN2O4,38,C8H8ClNO2
CC(=O)Nc1ccc(OCC2(O)OC3CC32)cc1,CC(=O)Nc1ccc(O)cc1,C13H15NO4,33,C5H8O2
COC12OC34C5=C6CCC3C1C5N4C62c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C19H18N2O4,43,C11H11NO2
CCC1(c2cc(NC(C)=O)ccc2O)CCNCC1C,CC(=O)Nc1ccc(O)cc1,C16H24N2O2,44,C8H17N
CC(=O)Nc1ccc(O)cc1N1CCCOCCC1=CO,CC(=O)Nc1ccc(O)cc1,C15H20N2O4,41,C7H13NO2
CC(=O)Nc1ccc(O)c(C2=CC34CC35CC(O4)C25)c1,CC(=O)Nc1ccc(O)cc1,C16H15NO3,35,C8H8O
O=C(CC1=CC1CCOOCC1=CC1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C17H19NO4,41,C9H12O2
CC(=O)Nc1ccc(ON2CC3C=CSC2=CO3)cc1,CC(=O)Nc1ccc(O)cc1,C14H14N2O3S,34,C6H7NOS
CC(=O)Nc1ccc(O)c(C2=CC34C2C3C4(Cl)Cl)c1,CC(=O)Nc1ccc(O)cc1,C14H11Cl2NO2,30,C6H4Cl2
CC(=O)N(c1ccc(O)cc1)C12CCC3CC(CC=C1C3C)N2,CC(=O)Nc1ccc(O)cc1,C19H24N2O2,47,C11H17N
CC(=O)Nc1ccc(OC23CCC(N)C4C=C2C43)cc1,CC(=O)Nc1ccc(O)cc1,C16H18N2O2,38,C8H11N
CC(=O)Nc1ccc(O)cc1CC12C(O)C34CC5C(C53)N1CCOC42,CC(=O)Nc1ccc(O)cc1,C19H22N2O4,47,C11H15NO2
CC(=O)Nc1ccc(O)cc1C(O)(O)C1(C)C2=C3C(CCC31)C2,CC(=O)Nc1ccc(O)cc1,C18H21NO4,44,C10H14O2
CC(=O)Nc1ccc(O)cc1N1C(O)C2(C)CNC12,CC(=O)Nc1ccc(O)cc1,C13H17N3O3,36,C5H10N2O
CCCCC(C)CC(N(C(C)=O)c1ccc(O)cc1)C(C)(C)C,CC(=O)Nc1ccc(O)cc1,C20H33NO2,56,C12H26
C=C(N=COC)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H14N2O3,31,C4H7NO
C=CC1N=C2N3C4(Oc5ccc(NC(C)=O)cc5)N2C134,CC(=O)Nc1ccc(O)cc1,C14H12N4O2,32,C6H5N3
CCC(C)C(C)=CCc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C16H23NO2,42,C8H16
CC(=O)Nc1ccc(O)c(N2C3=CC2ON3)c1,CC(=O)Nc1ccc(O)cc1,C11H11N3O3,28,C3H4N2O
CCC1C2NC(C1C(N)CO)C2N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C17H25N3O3,48,C9H18N2O
O=C(C[SH]1(=O)CC12CCO2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H15NO4S,33,C4H8O2S
CC(=O)Nc1ccc(O)c(C2C3=C4OC25C2C3OC43C5N23)c1,CC(=O)Nc1ccc(O)cc1,C16H12N2O4,34,C8H5NO2
CC(=O)Nc1ccc(O)cc1C1C2=C(C)C3(CC3Cl)C21,CC(=O)Nc1ccc(O)cc1,C16H16ClNO2,36,C8H9Cl
CC(=O)Nc1ccc(O)cc1-c1ocnc1OC=N,CC(=O)Nc1ccc(O)cc1,C12H11N3O4,30,C4H4N2O2
O=C(CC1=CC(O)CC12OC1CC2O1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H17NO5,39,C8H10O3
C=C1C(Cc2cc(NC(C)=O)ccc2O)=C2OC(F)=C12,CC(=O)Nc1ccc(O)cc1,C15H12FNO3,32,C7H5FO
CC(=O)N(c1ccc(O)cc1)C12OC34C5CC1C1=CC6C1C3C62C54,CC(=O)Nc1ccc(O)cc1,C20H17NO3,41,C12H10O
CCC(C)Oc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C12H17NO3,33,C4H10O
CC(=O)N(c1ccc(O)cc1)c1cccnc1,CC(=O)Nc1ccc(O)cc1,C13H12N2O2,29,C5H5N
CC(=O)N(C(=CN)NN)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H14N4O2,30,C2H7N3
CC(=O)Nc1ccc(OC2CC3C=C2C=C3C)cc1,CC(=O)Nc1ccc(O)cc1,C16H17NO2,36,C8H10
CC(=O)Nc1ccc(O)cc1C1=C2C34C=CC56OC7CC5(C6C1)C3C274,CC(=O)Nc1ccc(O)cc1,C21H17NO3,42,C13H10O
CC(=O)N(OCCCC1CCN=CO1)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H20N2O4,41,C7H13NO2
CC(=O)Nc1ccc(O)cc1C12C3N4CC15C(O)CCCCC1C35C142,CC(=O)Nc1ccc(O)cc1,C20H22N2O3,47,C12H15NO
CC(=O)Nc1ccc(O)cc1C12C=C3CC(C1)N3C2,CC(=O)Nc1ccc(O)cc1,C15H16N2O2,35,C7H9N
O=C(CC1CC2=COC3C1C3C1(CO1)C2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H19NO4,42,C10H12O2
CC(=O)Nc1ccc(O)cc1C1(N)NNC2C3=CCC1CC(O)C1C3C21,CC(=O)Nc1ccc(O)cc1,C19H24N4O3,50,C11H17N3O
O=C(CC1(CF)C2OC3=C4C(N34)C21F)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H12F2N2O3,34,C7H5F2NO
CC(=O)N(c1ccc(O)cc1)C(F)(F)OF,CC(=O)Nc1ccc(O)cc1,C9H8F3NO3,24,CHF3O
CC(=O)Nc1ccc(O)c(C2(O)CNCC3CC2O3)c1,CC(=O)Nc1ccc(O)cc1,C14H18N2O4,38,C6H11NO2
CC(=O)N(C1=CCC23CC2C1C3O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H17NO3,37,C8H10O
CCCCC(NC)C(C)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C16H26N2O2,46,C8H19N
CCC1C2N=CC3CC=C4C2C4C(c2cc(NC(C)=O)ccc2O)C31O,CC(=O)Nc1ccc(O)cc1,C21H24N2O3,50,C13H17NO
CC(=O)Nc1ccc(O)cc1C1C2=CC2C2C(=O)c3[nH]n1c32,CC(=O)Nc1ccc(O)cc1,C16H13N3O3,35,C8H6N2O
CC(=O)Nc1ccc(O)c(N2C3NC=C4OCC4C32O)c1,CC(=O)Nc1ccc(O)cc1,C14H15N3O4,36,C6H8N2O2
CC(=O)N(c1ccc(O)cc1)C1CC23NC4C(C5=C1CN52)C43,CC(=O)Nc1ccc(O)cc1,C17H17N3O2,39,C9H10N2
CC(=O)Nc1ccc(O)c(C2C3CN4CC5C6=C3N6C524)c1,CC(=O)Nc1ccc(O)cc1,C16H15N3O2,36,C8H8N2
NC12C(O)C3C4C1C1C(CC(=O)Nc5ccc(O)cc5)C2C2=NC(C2)C134,CC(=O)Nc1ccc(O)cc1,C20H21N3O3,47,C12H14N2O
CC(=O)Nc1ccc(O)c(OCC2CC3c4on3c4N2N)c1,CC(=O)Nc1ccc(O)cc1,C14H16N4O4,38,C6H9N3O2
CC(=O)N(c1ccc(O)cc1)C12C3C14N=C1C(O)(CC(O)CCC132)NO4,CC(=O)Nc1ccc(O)cc1,C18H19N3O5,45,C10H12N2O3
CC(=O)Nc1ccc(OC2C34OC56OC23C23CC2C53N64)cc1,CC(=O)Nc1ccc(O)cc1,C16H12N2O4,34,C8H5NO2
O=C(CC1=Cn2[nH]n2C1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H12N4O2,29,C3H5N3
O=C(CNn1ccnc1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H12N4O2,29,C3H5N3
CC(=O)Nc1ccc(O)cc1C1CC(O)C2C(C)C(C)C3=CC312,CC(=O)Nc1ccc(O)cc1,C19H23NO3,46,C11H16O
CC(=O)N(c1ccc(O)cc1)C1OC23C=CC2C13,CC(=O)Nc1ccc(O)cc1,C14H13NO3,31,C6H6O
CC(=O)N(CC12CN=C1C1C(F)C12)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H15FN2O2,35,C7H8FN
CC(=O)Nc1ccc(O)cc1C12C3CNOC14C1CCC25CC32OC24N15,CC(=O)Nc1ccc(O)cc1,C19H19N3O4,45,C11H12N2O2
CCCC(C)CCC1=C(Oc2ccc(NC(C)=O)cc2)C1,CC(=O)Nc1ccc(O)cc1,C18H25NO2,46,C10H18
CC(=O)Nc1ccc(O)c(C2C3C4CC5C6N7N5C37C426)c1,CC(=O)Nc1ccc(O)cc1,C16H15N3O2,36,C8H8N2
CC(=O)Nc1ccc(O)c(C23NON4C2COC2C5C6CC3(C65)C24)c1,CC(=O)Nc1ccc(O)cc1,C18H19N3O4,44,C10H12N2O2
CC(=O)Nc1ccc(O)c(ON(CC(O)C(C)C)C2(C)C=C2)c1,CC(=O)Nc1ccc(O)cc1,C17H24N2O4,47,C9H17NO2
CC(=O)Nc1ccc(O)c(N2C34CC56CC5C(O)C25C(CN3)C645)c1,CC(=O)Nc1ccc(O)cc1,C18H19N3O3,43,C10H12N2O
CC(=O)Nc1ccc(O)cc1OC1=C2C3C45NC=CN4C13C25,CC(=O)Nc1ccc(O)cc1,C16H13N3O3,35,C8H6N2O
CC(=O)Nc1ccc(O)c(C23NC(C=CO2)SC2OCOC23)c1,CC(=O)Nc1ccc(O)cc1,C15H16N2O5S,39,C7H9NO3S
CC(=O)Nc1ccc(O)c(CC2(N)C(O)OC3C4NC3C42)c1,CC(=O)Nc1ccc(O)cc1,C15H19N3O4,41,C7H12N2O2
CC(=O)Nc1ccc(O)cc1C1C2CCCCCC1CC2,CC(=O)Nc1ccc(O)cc1,C18H25NO2,46,C10H18
CC(=O)N(c1ccc(O)cc1)C12CC(O)C3CC45CC3C4(N1)C25,CC(=O)Nc1ccc(O)cc1,C18H20N2O3,43,C10H13NO
C=CN1C2CC3(O)C24CN4C13CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H17N3O3,39,C8H10N2O
CC(=O)Nc1ccc(O)c(OC2C=CC=C2)c1,CC(=O)Nc1ccc(O)cc1,C13H13NO3,30,C5H6O
COCCOc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C11H15NO4,31,C3H8O2
CC(=O)Nc1ccc(O)c(C23C(Cl)C4CC45C2C53)c1,CC(=O)Nc1ccc(O)cc1,C15H14ClNO2,33,C7H7Cl
O=C(CN1C2=CC3C(=C2)OC31)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H12N2O3,31,C6H5NO
O=C(COC1C2=NC3CC231)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H12N2O3,30,C5H5NO
CC(=O)Nc1ccc(O)cc1C1C2CC34C(C5=CC513)C24O,CC(=O)Nc1ccc(O)cc1,C17H15NO3,36,C9H8O
CNC(C(CO)CC(=O)Nc1ccc(O)cc1)N(C)C1(O)C=C1,CC(=O)Nc1ccc(O)cc1,C16H23N3O4,46,C8H16N2O2
CC(=O)Nc1ccc(O)cc1C12CN(OCO)C3C4=C1C2C43,CC(=O)Nc1ccc(O)cc1,C16H16N2O4,38,C8H9NO2
O=C(CC12C3CC4C15NOC5N3C42O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H15N3O4,37,C7H8N2O2
C=CCC(C)C(C)(NC)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C16H24N2O2,44,C8H17N
CC(=O)Nc1ccc(O)cc1C12ON3CC1CC32,CC(=O)Nc1ccc(O)cc1,C13H14N2O3,32,C5H7NO
CC(=O)Nc1ccc(O)cc1C1C2=C3COC(C3C)C(OO2)C1C,CC(=O)Nc1ccc(O)cc1,C18H21NO5,45,C10H14O3
CC(=O)N(OC12CC3C4C(O)C(C)C1C=CC342)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H21NO4,45,C11H14O2
CC(=O)Nc1ccc(OC2C3CC4CC5CC3C452)cc1,CC(=O)Nc1ccc(O)cc1,C17H19NO2,39,C9H12
CC(=O)Nc1ccc(O)cc1C1C2=CON(CC2)C1C,CC(=O)Nc1ccc(O)cc1,C15H18N2O3,38,C7H11NO
CC(=O)Nc1ccc(OC23CC4NC2N43)cc1,CC(=O)Nc1ccc(O)cc1,C12H13N3O2,30,C4H6N2
CC(=O)N(c1ccc(O)cc1)C12C3C=COC1C2C3=NF,CC(=O)Nc1ccc(O)cc1,C15H13FN2O3,34,C7H6FNO
CC(=O)Nc1ccc(O)cc1C1CC2CCCC2OC1(C)CNO,CC(=O)Nc1ccc(O)cc1,C18H26N2O4,50,C10H19NO2
CC(=O)Nc1ccc(O)c(C23CC4=C5C6NC2(C45)C63)c1,CC(=O)Nc1ccc(O)cc1,C16H14N2O2,34,C8H7N
C=CNCC(C)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C13H18N2O2,35,C5H11N
C=NCC=COCN(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H16N2O3,34,C5H9NO
CC(=O)Nc1ccc(O)c(C2(F)CC3=C4C(F)C(F)(O2)C34)c1,CC(=O)Nc1ccc(O)cc1,C15H12F3NO3,34,C7H5F3O
C=C(C)N1C2CC2CC12CCC2c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C19H24N2O2,47,C11H17N
CC(=O)Nc1ccc(O)cc1C(C)ON1CC1,CC(=O)Nc1ccc(O)cc1,C12H16N2O3,33,C4H9NO
CCNC(c1cc(NC(C)=O)ccc1O)C(C)OC1CN1,CC(=O)Nc1ccc(O)cc1,C15H23N3O3,44,C7H16N2O
CC(=O)Nc1ccc(O)c(C23C4=COCC5C=C2C3C45)c1,CC(=O)Nc1ccc(O)cc1,C17H15NO3,36,C9H8O
CC(=O)Nc1ccc(O)cc1CC(CO)C1CCC1,CC(=O)Nc1ccc(O)cc1,C15H21NO3,40,C7H14O
CC(=O)N(c1ccc(O)cc1)C12OC13N(C)C(O)CC1N2C2=CC213,CC(=O)Nc1ccc(O)cc1,C17H17N3O4,41,C9H10N2O2
O=C(CC(Cl)C12C3C4C1C3C42Cl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H13Cl2NO2,33,C7H6Cl2
CC(=O)Nc1ccc(O)c(C23CCC4C(C2)C4C(C)C3)c1,CC(=O)Nc1ccc(O)cc1,C18H23NO2,44,C10H16
CC(=O)Nc1ccc(O)c(C2C(Br)C3=C(C=N)C32)c1,CC(=O)Nc1ccc(O)cc1,C14H13BrN2O2,32,C6H6BrN
CC(=O)Nc1ccc(O)c(C23C4C5C6C7CC74CC52ON63)c1,CC(=O)Nc1ccc(O)cc1,C17H16N2O3,38,C9H9NO
CCC1OCOC1c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C13H17NO4,35,C5H10O2
CC(=O)Nc1ccc(OOCC(C)CO)cc1,CC(=O)Nc1ccc(O)cc1,C12H17NO4,34,C4H10O2
CC(=O)Nc1ccc(O)cc1C12N3CCOC4CC15C16NC3(O4)C1C625,CC(=O)Nc1ccc(O)cc1,C18H17N3O4,42,C10H10N2O2
CC(=O)Nc1ccc(O)cc1C1C2OCC34C(CO)C(CC23)C14,CC(=O)Nc1ccc(O)cc1,C18H21NO4,44,C10H14O2
CC(=O)Nc1ccc(O)c(C23C=C4OC5C(C2)ONC5C4C3)c1,CC(=O)Nc1ccc(O)cc1,C17H18N2O4,41,C9H11NO2
CC(=O)Nc1ccc(O)cc1C1CCCC1O,CC(=O)Nc1ccc(O)cc1,C13H17NO3,34,C5H10O
CC(=O)Nc1ccc(OC23C=C4C(C2)C2C5C26C4C536)cc1,CC(=O)Nc1ccc(O)cc1,C18H15NO2,36,C10H8
CC(=O)Nc1ccc(OC23N4NC5(C)OC26OC4C563)cc1,CC(=O)Nc1ccc(O)cc1,C14H13N3O4,34,C6H6N2O2
C=C(c1cc(NC(C)=O)ccc1O)C1OCO1,CC(=O)Nc1ccc(O)cc1,C12H13NO4,30,C4H6O2
COCOC=NCc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C12H16N2O4,34,C4H9NO2
O=C(CC(=CO)CCO)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H15NO4,32,C4H8O2
CCC(C)C(OC)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C14H21NO3,39,C6H14O
CC(=O)Nc1ccc(O)cc1C1(C)C2C(N)C(CNO)C21,CC(=O)Nc1ccc(O)cc1,C15H21N3O3,42,C7H14N2O
CC(=O)Nc1ccc(O)c(N(Br)C2(O)C3=C4C3C43CC32)c1,CC(=O)Nc1ccc(O)cc1,C15H13BrN2O3,34,C7H6BrNO
CC(=O)Nc1ccc(O)cc1C12C3C(O)C45N3CC(C)C43C(C13)N25,CC(=O)Nc1ccc(O)cc1,C18H19N3O3,43,C10H12N2O
O=C(CC12C=C1C2(Cl)CC=NCl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H12Cl2N2O2,32,C6H5Cl2N
CCCC(c1cc(O)ccc1NC(C)=O)C(C)C,CC(=O)Nc1ccc(O)cc1,C15H23NO2,41,C7H16
CC(=O)Nc1ccc(O)c(C2ONCNC23CC3)c1,CC(=O)Nc1ccc(O)cc1,C13H17N3O3,36,C5H10N2O
CC(=O)Nc1ccc(O)cc1C1NC2=NCC21S,CC(=O)Nc1ccc(O)cc1,C12H13N3O2S,31,C4H6N2S
C=CC(O)(CC)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C13H17NO3,34,C5H10O
CC(=O)N(c1ccc(O)cc1)C1(O)C2C3CCC(O)C4(C2N)C3C41,CC(=O)Nc1ccc(O)cc1,C18H22N2O4,46,C10H15NO2
CC(=O)Nc1ccc(O)c(C2CC3(F)C4C5C4C53O2)c1,CC(=O)Nc1ccc(O)cc1,C15H14FNO3,34,C7H7FO
CC(=O)Nc1ccc(O)cc1C12NC(COO)C(C)C3CC=C4C1CC432,CC(=O)Nc1ccc(O)cc1,C20H24N2O4,50,C12H17NO2
C=C(c1cc(O)ccc1NC(C)=O)C(C)CC(NC)NC,CC(=O)Nc1ccc(O)cc1,C16H25N3O2,46,C8H18N2
CCOC(=NSC)OCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H16N2O4S,35,C4H9NO2S
CC(=O)Nc1ccc(O)cc1C1CN2CC2CC1C,CC(=O)Nc1ccc(O)cc1,C15H20N2O2,39,C7H13N
O=C(CC12C3CC4ON(O)CC3C13C4C23)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C17H18N2O4,41,C9H11NO2
CCCCCC(c1cc(NC(C)=O)ccc1O)C1CC1,CC(=O)Nc1ccc(O)cc1,C17H25NO2,45,C9H18
CNC=CN(O)Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C11H15N3O3,32,C3H8N2O
CCN(c1cc(NC(C)=O)ccc1O)C(OC)C1CN1,CC(=O)Nc1ccc(O)cc1,C14H21N3O3,41,C6H14N2O
CCC1(c2cc(O)ccc2NC(C)=O)CCOC(C)C1,CC(=O)Nc1ccc(O)cc1,C16H23NO3,43,C8H16O
CC(=O)Nc1ccc(O)cc1C12N=C(S)C1C1COCN1O2,CC(=O)Nc1ccc(O)cc1,C14H15N3O4S,37,C6H8N2O2S
C=CC12OC3C(c4cc(NC(C)=O)ccc4O)=C4C3C1OC42,CC(=O)Nc1ccc(O)cc1,C17H15NO4,37,C9H8O2
CC(=O)Nc1ccc(OC(F)(F)C(F)(F)F)cc1,CC(=O)Nc1ccc(O)cc1,C10H8F5NO2,26,C2HF5
CCC1C(O)CCC23C4OC(C42)C13c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C19H23NO4,47,C11H16O2
CC(=O)Nc1ccc(OOC2NC34C5=NC26C5C2(C)CC35C2C645)cc1,CC(=O)Nc1ccc(O)cc1,C19H17N3O3,42,C11H10N2O
NC1C(CCC(=O)Nc2ccc(O)cc2)CC2CC21,CC(=O)Nc1ccc(O)cc1,C15H20N2O2,39,C7H13N
CC(=O)N(c1ccc(O)cc1)C12CN3N4C5CNC46C34C5(N1)C264,CC(=O)Nc1ccc(O)cc1,C16H15N5O2,38,C8H8N4
CC(=O)Nc1ccc(O)c(CC(C)N2C=C3C(C(C)C45CC4N5)C32)c1,CC(=O)Nc1ccc(O)cc1,C20H25N3O2,50,C12H18N2
CC(=O)Nc1ccc(On2n3cnn23)cc1,CC(=O)Nc1ccc(O)cc1,C9H9N5O2,25,CH2N4
C=CC1C(c2cc(NC(C)=O)ccc2O)C2C3NN1C32,CC(=O)Nc1ccc(O)cc1,C15H17N3O2,37,C7H10N2
COC12OC(c3cc(NC(C)=O)ccc3O)C3C4=C1C15CC31C42O5,CC(=O)Nc1ccc(O)cc1,C18H15NO5,39,C10H8O3
CC(=O)Nc1ccc(OC2CC3C4=C5C3CC45C2O)cc1,CC(=O)Nc1ccc(O)cc1,C17H17NO3,38,C9H10O
CCC(O)C1C2CC3(CC(=O)Nc4ccc(O)cc4)CC=CC213,CC(=O)Nc1ccc(O)cc1,C19H23NO3,46,C11H16O
CC(=O)Nc1ccc(O)c(C2COC3CC45OC26OC2C3CC4N2N56)c1,CC(=O)Nc1ccc(O)cc1,C18H19N3O5,45,C10H12N2O3
CC(=O)Nc1ccc(O)c(CC(C)CCNO)c1,CC(=O)Nc1ccc(O)cc1,C13H20N2O3,38,C5H13NO
COC12OC3C4C3C13C4C31C(c3cc(O)ccc3NC(C)=O)CC21,CC(=O)Nc1ccc(O)cc1,C19H19NO4,43,C11H12O2
O=C(CC1C2CC(NO)CC12)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H18N2O3,37,C6H11NO
CC(=O)Nc1ccc(O)cc1C1=C2C=CC(O)C2C1Cl,CC(=O)Nc1ccc(O)cc1,C15H14ClNO3,34,C7H7ClO
CC(=O)Nc1ccc(O)c(C(F)(F)C23C=C4OC2C4C3F)c1,CC(=O)Nc1ccc(O)cc1,C15H12F3NO3,34,C7H5F3O
C=C1CC2OC3=C(C1CC(=O)Nc1ccc(O)cc1)C32,CC(=O)Nc1ccc(O)cc1,C16H15NO3,35,C8H8O
CC(=O)Nc1ccc(O)c(N2C3CCC45C6(N)C7=C(O3)C6C43C7C235)c1,CC(=O)Nc1ccc(O)cc1,C19H17N3O3,42,C11H10N2O
CC(=O)N(C1=NC23C4C25COC5(C)C143)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H14N2O3,35,C8H7NO
CC(=O)Nc1ccc(OCCNC2CCC2CO)cc1,CC(=O)Nc1ccc(O)cc1,C15H22N2O3,42,C7H15NO
CC(=O)Nc1ccc(O)c(C=C2C=C2C=CF)c1,CC(=O)Nc1ccc(O)cc1,C14H12FNO2,30,C6H5F
CC(=O)Nc1ccc(O)c(C2C3C4(F)OC5=CC4C523)c1,CC(=O)Nc1ccc(O)cc1,C15H12FNO3,32,C7H5FO
O=C(CC1(C(F)Cl)C2C3=CC321)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H11ClFNO2,30,C6H4ClF
CC(=O)Nc1ccc(O)cc1C(O)C(C)C,CC(=O)Nc1ccc(O)cc1,C12H17NO3,33,C4H10O
O=C(CC1N2C3C4N3C43C4OC15C4C253)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H13N3O3,35,C8H6N2O
CC(=O)Nc1ccc(O)cc1C1C23C=C=NOC4(CC14O2)O3,CC(=O)Nc1ccc(O)cc1,C15H12N2O5,34,C7H5NO3
CC(=O)Nc1ccc(O)cc1C1CC2C1C=CN2N,CC(=O)Nc1ccc(O)cc1,C14H17N3O2,36,C6H10N2
CC(=O)Nc1ccc(O)c(C2C3COC24NC25N6C3C23C6C42C(N)C235)c1,CC(=O)Nc1ccc(O)cc1,C19H18N4O3,44,C11H11N3O
CC(=O)Nc1ccc(O)c(C23OCOC4C=CNCCC2C43)c1,CC(=O)Nc1ccc(O)cc1,C17H20N2O4,43,C9H13NO2
CC(=O)Nc1ccc(O)c(C=C2CNC(C)CCCCC2ON)c1,CC(=O)Nc1ccc(O)cc1,C18H27N3O3,51,C10H20N2O
CC(=O)Nc1ccc(O)cc1OC12CNC3=C4OCC(C1)C34C2,CC(=O)Nc1ccc(O)cc1,C17H18N2O4,41,C9H11NO2
CC(=O)Nc1ccc(O)cc1C1C(N)C2CN2C1CO,CC(=O)Nc1ccc(O)cc1,C14H19N3O3,39,C6H12N2O
CC(=O)Nc1ccc(O)cc1C1=CNC23CC4(F)OC4C2C13,CC(=O)Nc1ccc(O)cc1,C16H15FN2O3,37,C8H8FNO
COCCC(O)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H17NO4,34,C4H10O2
CC(=O)N(c1ccc(O)cc1)C1(C(O)(F)F)C2=CC3C24N(F)CC341,CC(=O)Nc1ccc(O)cc1,C16H13F3N2O3,37,C8H6F3NO
