smiles,molecular_formula,num_atoms,time
COc1ccccc1N1CCc2nc(C)n(C)c21,C14H17N3O,35,0.0046768952161073685
CN1CCN(C(=O)NC(=O)OC(C)(C)C)C1=O,C10H17N3O4,34,0.009046727791428566
CC(C)(C)CNC(=O)CC(=O)N1CCN(c2ccc(C(=O)N3CCCCC3)cc2)C1=O,C23H32N4O4,63,0.0012417281977832317
COC(=O)c1ccc(OCCN2C(=O)C(C)=C2C(=O)N2CCCC2)c(OC)c1,C20H24N2O6,52,0.005428441800177097
COc1ccc(C(=O)c2ccc(CCCCCC(=O)N3CCCCC3)cc2)cc1,C25H31NO3,60,0.001248622196726501
CCOC(=O)c1cc(C(=O)OC)ccc1C(=O)Oc1cccc(C(F)(F)F)c1,C19H15F3O6,43,0.003579131793230772
Cc1cc2c(=O)ccccc3cccnc3c3ccccc3n2c(=O)c1-c1ccccc1,C28H20N2O2,52,0.0024317195639014244
CCN=S1(c2ccc(-c3cccc(Br)c3)cc2)=Nc2ncc1s2,C17H14BrN3S2,37,0.012516506947577
NS1(=O)(c2ccccc2)NC(=O)Nc2ncccc21,C12H12N4O2S,31,0.019737394526600838
COc1ccc(N2CCN(C3CCCC3CN3C(=O)CN(C(=O)c4cc5ccc4s5)C3=O)C2=O)cc1,C26H26N4O5S,62,0.011142781935632229
O=C1CCC(=O)NCCN2CCC(=C(C(=O)N3CCCCC3)C2=O)C(=O)CCCN1,C21H30N4O5,60,0.00220396532677114
CCCc1ccc(NC(=O)c2ccccc2C(=O)OC)cc1,C18H19NO3,41,0.006571283098310232
COC(=O)NCCCCN(CCOC(F)(OC)OC)C(N)=O,C12H24FN3O6,46,0.025793271139264107
COC(=O)c1ccc(CCCC(=O)OC(C)(C)C)cc1C,C17H24O4,45,0.0020796183962374926
CCOC(=O)N(C)C(=O)OC(=O)NCCCCCNC(=O)N(CC(N)=O)C(=O)OC(C)(C)C,C19H33N5O9,66,0.01022290252149105
Cn1c(N2CCN(C(=O)c3ccccc3)C2=O)nc2cccc(Cl)c21,C18H15ClN4O2,40,0.0019647926092147827
O=C(CCCCc1ccccc1)N(CCCc1cccc(F)c1)C(=O)c1ccccc1,C27H28FNO2,59,0.00473724165931344
CCCCN(Cc1ccc(-c2c(Cl)csc3cccc2-3)cc1)C(=O)Nc1cc(C)ccc1C#N,C28H26ClN3OS,60,0.01328028179705143
CCN1CCCN(CC(C)=Cc2cc(F)ccc2C(F)(F)F)C1=O,C17H20F4N2O,44,0.01109221950173378
CC(=O)Nc1ccccc1C(F)(F)C1=NC=c2c3cc4ccccc4n3c(=O)n2C1,C22H16F2N4O2,46,0.0041086203418672085
O=C(C1=CC=c2sc(s2)=C1F)N1CCCCCCCCN2CCCN(CC1)C2=O,C21H28FN3O2S2,57,0.01147028524428606
CCOc1ccc(C(=O)OC)c(NC(=O)N2CCON=C2Sc2nc3cccc(OC)c3s2)c1,C22H22N4O6S2,56,0.004458705894649029
CCN(C(=O)N1CCCCC1=O)c1cc(C(F)(F)F)cc(C)n1,C15H18F3N3O2,41,0.005650597158819437
O=C(Nc1nnc(-c2ccccc2)s1)C1=CCCCC1,C15H15N3OS,35,0.0015475889667868614
COC(=O)c1ccccc1NC(=O)N1CCC2=CC=C3C=C1C=C(SC(C#N)=C2)C(=O)OC3,C24H19N3O5S,52,0.021082263439893723
CC1([O-])OC1=O,C3H3O3-,9,0.18993330001831055
Cc1cn2c(=O)n3c(c2n1C)-c1ccc(n1C)C(=O)N1CCN(CC1)C3=O,C18H20N6O3,47,0.003029226092621684
O=C(O)c1ccncc1C=COc1ccc(Br)cc1,C14H10BrNO3,29,0.008515938185155392
O=C1NS(=O)(=O)c2ccc(cc2)C2=C1c1cccc2c1,C15H9NO3S,29,0.02094797044992447
CCN(C)C(=O)N(CCNC(=O)c1cccc(F)c1)C(=O)Nc1cccc2c1=CC=2,C22H23FN4O3,53,0.015605016611516476
O=C(O)CSCC(=O)c1ccc(C(=O)Nc2ccc(F)cc2)s1,C15H12FNO4S2,35,0.003253082511946559
COc1ccccc1NC(=NC#Cc1ccccc1)N(C)C,C18H19N3O,41,0.002724470803514123
COC(=O)c1ccc(O)cc1,C8H8O3,19,0.010096833109855652
Cc1cc2c(NC(=O)c3cccc(CN4C(=O)N5CCCCN(CC5)C4=O)c3)c3cccc(oc1=O)c1cc2cc31,C32H28N4O5,69,0.008853101171553135
CCOC(=O)C1=C(C)CCCC1,C10H16O2,28,0.017140941694378853
CCOC(=O)N1CCCCCCCCN(C(=O)C2=C(C)C=C2)CC1,C19H30N2O3,54,0.02004924789071083
COc1ccccc1NC(C)=O,C9H11NO2,23,0.005789788905531168
CCCCN(CCC)C(=O)c1c(SC=CC(=O)OCC)c2ccccc2n(C)c1=O,C23H30N2O4S,60,0.002163272351026535
CN1CCCN(C(=O)NC2=CC=CC=CC=C2C(F)(F)F)C1=O,C15H16F3N3O2,39,0.019923236221075058
Cn1ccc(C(=NC2=C(c3ccccc3Cl)C(=O)NCNC(=O)COc3ccc2cc3)Nc2c3cc4nc2-n-4-c-3=O)c1,C30H22ClN7O4,64,0.012338210828602314
CCCCN1C(Nc2ccccc2)=NC=NC1=C(c1ccc(C)cc1)c1ccccc1C,C28H30N4,62,0.00238717719912529
COC(=O)CN1C(=O)c2c(C(=O)N3CCCCC3)c(=O)c3ccccc3n2C1=O,C20H19N3O6,48,0.0005571636138483882
COC1=CC=C2C(=C2N2CC(=O)NC(=O)N(C)C2=O)S1,C12H11N3O4S,31,0.038933563977479935
O=S(Nc1ccccc1)(c1ccccc1)(c1ccccc1)c1ccncn1,C22H19N3OS,46,0.0032367752864956856
N#Cc1c(C(=O)NC2CCCCC2)cccc1C(=O)NC1CCCCC1,C21H27N3O2,53,0.002180772600695491
O=C(Nc1ccccc1)c1ccc2cc1C(=O)N2C(=O)N1CCCCC1CN1CCCC1,C25H28N4O3,60,0.0038448821287602186
CCCc1ccc(C(=Cc2ccccc2)C(=O)OC)cn1,C18H19NO2,40,0.0057538654655218124
CC1=NN=S2(N(CCCCn3cnnc3-c3ccccc3)CCc3ccccc3)=NN12,C22H26N8S,57,0.0036629093810915947
Cc1cc2ccccc2c(S(=O)(=O)NC(=O)Nc2ccccc2)cnc(N)s1,C19H18N4O3S2,46,0.0033810220193117857
CCCCCN1C(=O)N=C(C)C=Cc2nc(Br)cc(=O)n2C1=O,C15H17BrN4O3,40,0.01563183404505253
COc1ccc2c3c(ccc2c1)C(CCC1CCCO1)N(C(=O)c1ccccc1)CC3,C27H29NO3,60,0.004395018331706524
Cl[C]1[O+](Cl)[Ti]1Cl,CCl3OTi+,6,0.0931289941072464
O=C(NCO)Oc1nccc(-c2cc(Cl)c3ccc(Cl)cc3c2)n1,C16H11Cl2N3O3,35,0.00733685540035367
CN1CCCN(C2=Nc3nc4c(n3C(N3CCCCC3)=CC=4)=N2)C1=O,C17H21N7O,46,0.00582857383415103
CC1=CC(OCc2ccc(-c3ccccc3N(C)c3ccc(C#N)cc3)cc2)=C1,C26H22N2O,51,0.010941051878035069
NC(=O)Cn1nccccc2nccc-2sc1=NC(=O)c1ccccc1,C18H15N5O2S,41,0.01083312276750803
O=C(C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,C6HF11O,19,0.09649959951639175
O=C1C2=CC(Cl)=CN=CN=C2N2CCN1CC2,C11H11ClN4O,28,0.022492704913020134
CCCCCN(N=c1c(-c2cccc(OC)c2)c(C)c2nc(-c3ccccc3)n1n2)C(C)=O,C26H29N5O2,62,0.00897961761802435
C1=CC=c2cccc(N=C3N=NN=C3c3ccccc3)c2=CC=C1,C20H14N4,38,0.011368037201464176
COC(=O)C=C(C(=O)OC(C)(C)C)C1CCCCC1,C15H24O4,43,0.004784546326845884
CC(=O)NNC(=O)N1CCN(c2nc(-n3cnc4ccccc43)cs2)CC1,C17H19N7O2S,46,0.00034709484316408634
CCCc1cc(C(=O)NCC)cc2cc(OCC)ccc1Sc1nc(NO)c(-c3cccc(OC)c3)c-2n1,C29H32N4O4S,70,0.00926292221993208
Cn1c(N(CCO)C(=O)O)n[nH]c1=O,C6H10N4O4,24,0.022388068959116936
COc1ccc(C=C2CCCOC2=O)c(-c2cnc(-c3cccc(C)c3)o2)c1,C23H21NO4,49,0.00706571014598012
CCCCCCCN(CC(=O)O)C(=O)c1ccccc1,C16H23NO3,43,0.00793923158198595
COC(=O)N1CCN(C(=O)C(=CSC)C(=O)Nc2ccccc2)C1=O,C16H17N3O5S,42,0.005207382142543793
CCN(C)C(=O)NC(=NC(=O)N(C)C)c1ccccc1-c1cc(Cl)ccc1F,C20H22ClFN4O2,50,0.006501677446067333
Cc1nc(-c2ccc(Br)cc2)nn1-c1c2cccc1N=N2,C15H10BrN5,31,0.007212203461676836
O=C(CCNC(=O)N1CCCCC1)N1CCCCC1,C14H25N3O2,44,0.0017347681568935513
CCOC(=O)N1CCCN(C(=O)N=NSCCCCCCOC(C)=O)C1=O,C16H26N4O6S,53,0.008904330432415009
O=C(c1ccccn1)n1nc2c(n1)N2CCCCOCCCOC1=CC=C1C(F)(F)F,C20H20F3N5O3,51,0.01293210219591856
O=C(O)C(=O)c1ccc(Cl)cc1,C8H5ClO3,17,0.006141371093690395
CC1=NN(c2ccccc2)C(=O)N(C(=O)c2ccccc2)C1,C17H15N3O2,37,0.0038826020900160074
CN1CC(C(=O)O)=C(C(=O)Oc2ccc3ccccc3c2)C1=O,C17H13NO5,36,0.0030775500927120447
CC(C)(C)N1C(=O)N2CCC1CC2,C10H18N2O,31,0.012239648960530758
CC1=CC2CN(C1=O)C(=O)N(C(=O)C1(CC(C)(C)C)CCCN(S(=O)(=O)c3ccccc3)C1)C2,C25H33N3O5S,67,0.00529390899464488
COc1cc(Cl)c(Cl)cc1OC(=O)N1CCC(C)(C)C1,C14H17Cl2NO3,37,0.010864784941077232
Cc1ccc(OCCCCn2c(C(=O)N3CCCC3=O)cccc2=O)c(Cl)c1,C21H23ClN2O4,51,0.007287743967026472
Cc1cc(C)n2c3cn(nc3NCCCNC(=O)Nc3ccccc3)c12,C19H22N6O,48,0.0015633514849469066
CC1(C)CCCCC(=Nc2nc3ccc2c(C#N)c3)N(C(=O)C2CCCCC2)C1=O,C24H28N4O2,58,0.00372523907572031
COc1ccc2c(C(=O)O)c1N(c1cccc(Cl)c1)C2=O,C15H10ClNO4,31,0.014491397887468338
COc1ccc(C)n(C(=Cc2ccccc2)C(=O)O)c1=O,C16H15NO4,36,0.0057806819677352905
COC(=O)c1ccc(C(=O)OC(=O)CCCCCC2CCCCC2)o1,C19H26O6,51,0.006589961238205433
CC(COc1cccc([N+](=O)c2ccccc2)c1)OC(=O)c1cccc(=O)o1,C21H18NO6+,46,0.005855380557477474
Cc1ccccc1OCC(=O)OC(=O)c1ccccc1,C16H14O4,34,0.0026333422865718603
Cc1cccc(Oc2ccccc2C(=O)Nc2ccc3cc(CN(C(=O)NC4=CCCC=C4)P(=O)=O)ccc3c2)c1,C32H28N3O5P,69,0.007265917956829071
CC1(C)CCN2CCCN1c1ccc(s1)-c1ccc(s1)S2(=O)=O,C16H20N2O2S3,43,0.013306556269526482
CCOC(O)(O)CCNC(=O)NCCNC(=O)OCCNC(=O)N(C)C,C14H29N5O7,55,0.013895134441554546
Cc1ccccc1C(=O)c1cc2c(=O)n(c1)C(=O)CCOc1ccccc1S(=O)(=O)c1ccc-2nc1,C27H20N2O6S,56,0.013675278052687645
CN(C)C(=O)c1cncc(-c2ccc(F)cc2C(=O)N2CCCCC2)c1,C20H22FN3O2,48,0.0021592951379716396
O=C(CN1CCCC1)Nc1nc2sc3ccc1c2n3CCC1CCOCC1,C20H26N4O2S,53,0.005766558926552534
CN(C)C(=O)C(=O)O,C4H7NO3,15,0.02354641631245613
CCCCN1CCN(c2ccc(NC(=O)NCCCCCc3ccco3)cc2)CC1,C24H36N4O2,66,0.00424068421125412
CCN(C(=O)c1cccc(-c2ncc(OC)c(C(=O)N3CCCC3=O)n2)c1)C(=O)C1CCOC1,C24H26N4O6,60,0.006711263209581375
COc1ccccc1N1C2=CSC1=NC(c1ccccc1N1CCCC1=O)=C2,C22H19N3O2S,47,0.003682814771309495
CN(Cc1cc(C(F)(F)c2ccccc2)cs1)c1nc(N)n(C)n1,C16H17F2N5S,41,0.0046125599183142185
Cc1ccc(OCCCNC(=O)N2CCC(=O)N3CCCN(C(=O)CC2)C3=O)cc1C,C22H30N4O5,61,0.010519949719309807
CCN1c2ccc(C(=O)OC)c(n2)-c2ccccc21,C15H14N2O2,33,0.003053829539567232
CC(C)(C)OC(=O)c1ccc(C(=O)C(C)(C)COC(=O)C(C)(C)C)cc1,C21H30O5,56,0.0019741496071219444
CCN=S(=O)(N=C(N)c1ccc(Br)cc1)c1ccccc1,C15H16BrN3OS,37,0.005710084456950426
COc1cc(C(=O)N(C(=O)N(C)CCSC)c2cccc(Cl)c2)ccc1Cl,C19H20Cl2N2O3S,47,0.003501672064885497
CCCCCCCCCCCCCCCCCNC(=O)NO,C18H38N2O2,60,0.01942528784275055
N#Cc1ccc(Cl)cc1N=C(NCCCCN1CCCC1)N1CCCCC1,C21H30ClN5,57,0.00305868755094707
CN1C(=O)OC(=O)C(O)(c2ccc(Cl)c3ccccc23)C1=O,C15H10ClNO5,32,0.014852524735033512
CC(C)(C)OC(=O)Oc1c(N2CCCN(CCN3CCCCC3=O)C2=O)c1=O,C19H27N3O6,55,0.0027687624096870422
Cc1cccc(NC(=O)Nc2ccccc2S(=O)(=O)NCCc2ccccc2)c1,C22H23N3O3S,52,0.0007919820491224527
CN1C=C(c2ccccc2)N(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,C18H19N3O3S,44,0.0031485920771956444
COc1ncccc1SC1=C(N2CCNC2=O)CNC1=O,C13H14N4O3S,35,0.015526761300861835
CC(=O)c1c(Cl)cc(-c2ccc(C(F)(F)F)cc2C(F)(F)F)nc1O,C15H8ClF6NO2,33,0.0043762605637311935
CCNC(=O)c1cncc2cc(Cl)ccc12,C12H11ClN2O,27,0.0061486209742724895
CCCN(CC)CCOC(=O)Nc1cccc2c1ccc1c3nc(nc12)C(=O)N3CC,C23H27N5O3,58,0.003986377734690905
CCCN(CCc1nccs1)C(=O)c1cc(Cl)ccc1Cl,C15H16Cl2N2OS,37,0.007623010780662298
CCCCC=C(F)c1ccc(OC)cc1C(=O)N1CCCCC1,C19H26FNO2,49,0.010999705642461777
O=S12=NC=CC=C1C=CC=C(n1cnnc1-c1ccccc1F)N2,C16H12FN5OS,36,0.02001912333071232
COc1ccc(O)c(NC(=O)N(C)C(=O)N(CCc2cc(Cl)ccc2SC)C(=O)c2csc(OC)c2)c1,C25H26ClN3O6S2,63,0.004564882256090641
C=CC=C(OC)c1cccc(C(=O)N2CCCCC2)n1,C16H20N2O2,40,0.007354248780757189
CCOC(=O)C1=CC=C(C(=O)N(CC)c2cccc(Br)c2)C1=O,C17H16BrNO4,39,0.0046562510542571545
O=C(CCCCN1C(=O)N2CCN(CC2)C1=O)N1CCCCC1,C16H26N4O3,49,0.0002820784575305879
COc1cc(C2CCCCC2N2CCCCCC2)c2c3ccc-3c2c1S(N)(=O)=O,C23H30N2O3S,59,0.01686624065041542
O=C(O)C(F)(F)c1c2[nH]c(=O)n-2c1=O,C6H2F2N2O4,16,0.03473062068223953
CN(C)CCN1CCN(C)S12(=O)NC1=CC2=C1,C11H20N4OS,37,0.033112749457359314
CC(C)OC(C)(C)OP(=O)(O)O,C6H15O5P,27,0.05325155705213547
CCCN1CCCN(CCCC(=O)N2CCCCC2)C1=O,C16H29N3O2,50,0.0035054495092481375
Nc1cccc(-c2ncc3c(-c4ccccc4)cccc3n2)n1,C19H14N4,37,0.0014108594041317701
CSC(=NC(=O)N1CCN(c2ccccc2)CC1)SCc1ccccc1,C20H23N3OS2,49,0.0019331870134919882
CC(=O)N(CCCN1CCCC1)C(=O)N(Cc1cccc(Cl)c1)c1ccncn1,C21H26ClN5O2,55,0.0035770954564213753
CC(C)C(=O)C(C)(C)C,C8H16O,25,0.03630579635500908
CNc1nc2cnccc2n(C)c2ccc1c1ccccc12,C18H16N4,38,0.011027274653315544
CC1=NN(C(C)(C)C)C1=O,C7H12N2O,22,0.01900816150009632
Cc1ccc2cc1C(=O)N1CCN(CCN(CCn3cc4cc-4c3=O)CC2)CC1,C23H28N4O2,57,0.011705594137310982
N#CN(CC(CCOc1cccc(Cl)c1)N=C=O)C(=O)c1ccccc1,C19H16ClN3O3,42,0.017082849517464638
NS(=O)(=O)c1ccccc1-c1ccc(Nc2cccc(Cl)c2)nn1,C16H13ClN4O2S,37,0.0013455108273774385
OC1=Nc2ccc(C(F)(F)C(F)(F)F)cc2Nc2ccccc1c1ccc2o1,C19H11F5N2O2,39,0.019268430769443512
COc1ccc(Cl)n2c(=O)c(c3c4c1=NC(=N3)C=4C(=CC=CC(=C1c3ccc(cc3C)C1(F)F)C(F)(F)F)OC(F)(F)F)S(=O)(=O)N(C)C2=O,C30H17ClF8N4O6S,67,0.025879010558128357
CC(C)(C)CC(=O)C1=CC=C(C(=O)C2CCCCC2)C1=O,C18H24O3,45,0.010453356429934502
CC(C)(C)OC(=O)CCCC(F)(F)C(=O)O,C10H16F2O4,32,0.02158505842089653
N#Cc1ccc(S2(N)(=O)C3=CC=C(C=C4C=C4)C2=CC=C3)cc1,C19H14N2OS,37,0.021759113296866417
CCN(CCCN1CCN(c2nc(C#N)cs2)CC1)C(=O)OC,C15H23N5O2S,46,0.006169235799461603
O=C1c2ccccc2S(=O)(=O)N2CCCN1CC2,C12H14N2O3S,32,0.011738896369934082
CCCN=S12(N(C)CC)C3=CC=C1C2=CC=C3C,C15H22N2S,40,0.04628060758113861
C=C(OCC)c1ccccc1C1=NC2=NC(CN(C)CCNc3nccc(-c4ccccc4C)n3)=NC(=N1)N2,C29H31N9O,70,0.004368258640170097
COc1cccc(C2=CN(c3ccc(F)cn3)CC=C2)c1,C17H15FN2O,36,0.014117599464952946
Cc1nnc(CC(F)(F)F)n1C(=O)NC(=O)c1cnn(Cc2ccccc2)c1,C17H15F3N6O2,43,0.0020148030016571283
COc1ccc(-c2c(C(=O)N3CCCCC3)c2=O)cc1C(=O)NCC1CCCC1,C23H28N2O4,57,0.0011074237991124392
O=C(c1ccc(Cl)cc1)N1CC(=O)n2cccc1c2=NNc1ccc(Cl)cn1,C19H13Cl2N5O2,41,0.0025268609169870615
CC(=O)CCCCCOC(=O)C(=O)N1CCN(c2nc3ccc(Cl)cc3s2)CC1=O,C20H22ClN3O5S,52,0.008999013341963291
COc1c(C(F)(F)OC(=O)C(C)(C)C)cc2ccccc2c1C(=O)N1CC1,C20H21F2NO4,48,0.0036774047184735537
CN1CCN(C(=O)c2cccc(Cl)c2)CC1,C12H15ClN2O,31,0.0020826621912419796
CC(C)(C)C1(COC(=O)c2ccc(Cl)c(Cl)c2)CC2CCC1CC2,C20H26Cl2O2,50,0.005503132939338684
Cc1ccc(I)c(Br)c1,C7H6BrI,15,0.0050707245245575905
CSC1=NC(CN2CCN(C(=O)C3CC3)CC2)=C(c2ccccc2C#N)C1(F)F,C21H22F2N4OS,51,0.006435480434447527
N#CN(Cc1ccc(Cl)cc1)C(=O)Nc1ccccn1,C14H11ClN4O,31,0.003311112290248275
N#CN[SH2]1(N=C=S)C=CC=CC=C1C#N,C9H8N4S2,23,0.07068341970443726
CCOCCSc1nc2c(CCN3CCCC3)n1C(=O)c1ccc-2s1,C18H23N3O2S2,48,0.009619804099202156
COC(=O)CCN1CCCN2CCC(C(=O)c3ccccc3OC)N(C(=O)CC1=O)C2=O,C22H27N3O7,59,0.006121286656707525
CC(=O)N1CCC(C)(C(=O)Nc2cc(Cl)ccc2SC2=NC3=CC=C2C3=O)CC1,C21H20ClN3O3S,49,0.007743793074041605
CSC1=NN2C3=CC4=CC=C3S42(=O)N1C,C9H9N3OS2,24,0.06563299149274826
CCN1CCCN(C(=O)c2ccc(C)cc2)CCCN2CCN(CCc3ccccc31)C2=O,C27H36N4O2,69,0.003519717836752534
O=C(Nc1ccc(-n2nc3n(c2=O)CCS3)cc1)N(CCCN1CCCC1)c1ccccc1,C24H28N6O2S,61,0.004299466963857412
COc1ccc(Cl)c(C(=O)N(C)C(=O)n2c(C)cc3ccccc32)c1,C19H17ClN2O3,42,0.004711091984063387
Cc1ccc(CCCCCCc2nc3ncc2nn3)cc1,C17H20N4,41,0.002702347468584776
CC(F)=CC=c1c2nc3cc(n2)c2ccc(cc12)NC(=O)N(C)CCCNC3=O,C21H20FN5O2,49,0.02117304503917694
CC(=O)NC1=C(C)C(=Nn2c3nc(c2Nc2ccc(Cl)c(O)c2)-c2ccccc2-3)C(=O)N1c1ccccc1,C28H21ClN6O3,59,0.002094343537464738
CC=CC=C(NC(=O)CN(CCCC)C(C)=O)c1ccc(NC(C)=O)c(-c2ccc(F)cc2)n1,C26H31FN4O3,65,0.00770857697352767
CCCCCCC(=O)CCOC(=O)c1cccc2ccccc2c1=O,C21H24O4,49,0.011175902560353279
CN(Cc1c2nc(n1-c1ccccc1Cl)N(c1ccccc1)C2)c1ccccc1Cl,C24H20Cl2N4,50,0.003228722373023629
CN1CCN(CCN2CCCC2)S12(=O)C1=C2C=C1,C13H21N3OS,39,0.01571880839765072
FC(F)(F)C(Br)(C1=NC=N1)C(F)(F)F,C5HBrF6N2,15,0.07280271500349045
CCSC1=NC2=NN=C(NC(=O)C3=CC4=CC=C(C=C3)N2S4(=O)=O)S1,C14H11N5O3S3,36,0.041976626962423325
CC(C)(C)Cn1c(=O)ncsc1=NC(=O)c1ccc(C(=O)N2CCCCC2)cc1,C21H26N4O3S,55,0.001651083235628903
O=C1c2cc(Cl)ccc2CCN1CCCCc1cccnc1,C18H19ClN2O,41,0.004721805918961763
COC(=O)CCOc1cccc(OC2=C(C)C=CC2=O)c1,C16H16O5,37,0.010519972071051598
CC(=O)OCC=Cc1ccc(C(F)(F)c2ccc(C)cc2)cc1,C19H18F2O2,41,0.006032329052686691
CCCn1c(=O)[nH]c2cc3c(cccc(OC)c4c5[nH]c(=O)n(c3c51)CCc1ccccc1-4)s2,C26H24N4O3S,58,0.023849746212363243
O=C1c2cc3ccc(F)nc3n2C(=O)N1CCN1CCCCC1,C16H17FN4O2,40,0.00737076485529542
O=C1CCCCN2CCCCN3CCc4nc(c(cc4C3)C2=O)C(=O)c2ccccc21,C25H27N3O3,58,0.010763243772089481
N#CC1=CC=C2C3=CC4=CC(=CC1=CC=C2N1CCCCC1)SCCN1CCC3N4C1=O,C26H26N4OS,58,0.014788208529353142
CC(C)(C)Cn1c(=O)c2c3cc(F)ccc3ccc2n(CC2CCCC2)c1=O,C23H27FN2O2,55,0.004040784668177366
CC(NC(=O)NS(=O)(=O)c1ccc2cc1-c1ccc-2cn1)Oc1ccc(F)cc1,C20H16FN3O4S,45,0.00529230572283268
Cc1ccc(CN(C)C)cc1C1=CC=C2C(OC(F)F)=CC=C1N2C,C20H22F2N2O,47,0.011533730663359165
Cc1ccccc1OCCCN1CCN(C(=O)c2ccccc2-c2ccccc2)C1=O,C26H26N2O3,57,0.0020446970593184233
CCOC(=O)c1ccc2c3ccc4cc(c1)c(=O)n(C)c4cc2=3,C19H15NO3,38,0.008328191936016083
N=C(NC(=O)Nc1ccccc1)N1CCN(c2cc(F)cnc2O)CC1=O,C17H17FN6O3,44,0.008200432173907757
COc1ccc(C(=O)Nc2ccc(N=CN3CCCN(C(=O)N4CCN(C)C4=O)C3=O)cn2)cc1,C23H25N7O5,60,0.0038767720106989145
Cc1ccccc1C(=O)c1cc2cc(OCCN(C)C)ccc2[nH]1,C20H22N2O2,46,0.012059280648827553
O=S1(=O)C2=CC=CC=C(C=C2C(F)(F)C2=NN3CCCN2CC3)N1CC1CCCC1,C21H26F2N4O2S,56,0.025385644286870956
CCN1CCC(=O)N(C)C1=O,C7H12N2O2,23,0.018363777548074722
COC(=O)c1ccccc1-c1c(C(=O)NC(=O)N2CCCC2)c(=O)[nH]c(=O)n1CCOc1ccc2cc1-2,C26H24N4O7,61,0.006171196699142456
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(I)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C14F29I,44,0.08737966418266296
CC(C)(C)CCN1CCCN(C(=O)c2c(C(=O)N3CCOCC3)c3ccc2s3)C1=O,C22H29N3O4S,59,0.0044408836401999
O=C1CN(C(=O)Nc2ccccc2)CCN1CCN1CCN2CN=C12,C17H22N6O2,47,0.005305280443280935
CCOC(=O)c1c(C(=O)OC)sc2ccc(Cl)cc12,C13H11ClO4S,30,0.0034231513272970915
CCCN(C(=O)C1CSCCN1C(=O)c1ccccc1OC)C(=O)N1Cc2ccccc2C1=O,C25H27N3O5S,61,0.007929026149213314
CCOC(=O)c1nc2[nH]c(=O)c1c(=O)n2CC(C)(C)C,C13H17N3O4,37,0.0014115413650870323
CC=C(C=Cc1ccccc1)[N+](C)=O,C12H14NO+,28,0.006217458751052618
CC(C)(C)N(C(=O)N1CCN2CC1COc1ccc(cc1)S2(=O)=O)C1=CC=C2C=CC=C21,C24H27N3O4S,59,0.022851308807730675
Nc1nc(-c2ccccc2)cccc(Cl)n(CCCc2ccccc2)n1,C21H21ClN4,47,0.0033344386611133814
NC1=NC(=C(c2cccnc2)C(F)(F)F)C2C(=NN=C2c2ccc(Cl)c(Cl)c2)S1,C18H10Cl2F3N5S,39,0.00926833413541317
COC1=C(c2c(OC)cc(OC)cc2OCC(=O)N2CCCC2=O)C(=O)OC1,C19H21NO8,49,0.007054444402456284
Cc1nc2nn1CCN(CC(c1ccccc1)N(CC#N)S(=O)(=O)c1ccc(F)cc1)C2=O,C22H21FN6O3S,54,0.003537946380674839
COc1ccc2c(Br)cn(C(=O)N(C#N)Cc3cccc(F)c3)c2c1,C18H13BrFN3O2,38,0.005358630791306496
Cc1cccc(C(=O)N(C(=O)C(=NC=N)c2ccccc2)c2ccccc2)c1,C23H19N3O2,47,0.005117654334753752
CCc1ccc(-c2c3n(CC)c-3ncc(C#N)n(C)c2=O)c(Cl)c1,C18H17ClN4O,41,0.009050426073372364
CCCNc1ncc(C(=O)N2CCN(CC)CC2)ccc2ccc(F)nc2n1C(=O)OC,C22H29FN6O3,61,0.006861426867544651
CCCN1C(=O)c2sc(C)c(c2C(=O)N2CCCCC2=O)C1=O,C16H18N2O4S,41,0.004262163303792477
COc1ccc2c(c1)C(F)=c1ccc3nc1=NOCC(=O)NCCCCCC(=O)N32,C21H21FN4O4,51,0.018597347661852837
CN1C(=O)c2cccccc(c(C(=O)N3CCCCC3)cc2)C1=O,C19H20N2O3,44,0.0021405285224318504
CC1=CC(F)=CC=CC=C1c1cccoc1=O,C14H11FO2,28,0.030014025047421455
CCOC(=O)COc1c2ccc(C(=O)OC(=O)CCC(C)(C)Oc3cccc4ccc(C(=O)OC(C)=O)cc34)c1C2=O,C31H28O11,70,0.002017072169110179
CCOC(=O)c1ccc(COC(=O)c2ccc(OC)cc2)cc1,C18H18O5,41,0.0010209932224825025
C=c1nc(N2CCN(C(=O)NC(=O)c3ccc(Cl)cc3)CC2)c2ccc(OC)c1c2,C22H21ClN4O3,51,0.011618470773100853
O=C(NC(=O)N1CCCC1)c1ccccc(Br)ccc(C(=O)N2CCCCC2)n1,C21H25BrN4O3,54,0.0024693359155207872
Cc1=c-c=c2c3ccc4c5nc(c24)n(c3=O)C(=O)Cn-5-c2ccc-1c(C)c2,C22H15N3O2,42,0.0184702817350626
COc1ccccc1NC(=O)C(=O)Nc1ncc2sc(Sc3ccccc3)nn12,C19H15N5O3S2,44,0.005037255119532347
