smiles,original_smiles,molecular_formula,num_atoms,fragment_formula
CC(=O)Nc1ccc(On2ccnc2Br)cc1,CC(=O)Nc1ccc(O)cc1,C11H10BrN3O2,27,C3H3BrN2
C[NH2+]C(C)COOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C12H19N2O3+,36,C4H12NO+
CC(=O)Nc1ccc(O)c(C(C)(C)CCO)c1,CC(=O)Nc1ccc(O)cc1,C13H19NO3,36,C5H12O
CC(=O)N(c1ccc(O)cc1)C1(C)C[SH2](=O)S1,CC(=O)Nc1ccc(O)cc1,C11H15NO3S2,32,C3H8OS2
CC(=O)Nc1ccc(O)cc1-c1nnco1,CC(=O)Nc1ccc(O)cc1,C10H9N3O3,25,C2H2N2O
O=C(CC=[SH2]=CS)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H13NO2S2,28,C2H6S2
CC(=O)Nc1ccc(O)cc1OCCN,CC(=O)Nc1ccc(O)cc1,C10H14N2O3,29,C2H7NO
CC(=O)Nc1ccc(O)c(C2(CN)N=N2)c1,CC(=O)Nc1ccc(O)cc1,C10H12N4O2,28,C2H5N3
CC(=O)N(c1ccc(O)cc1)C(F)C(F)F,CC(=O)Nc1ccc(O)cc1,C10H10F3NO2,26,C2H3F3
CCC(C)=COc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C13H17NO2,33,C5H10
C=C(O)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C10H11NO3,25,C2H4O
CC(=O)Nc1ccc(O)cc1SCO,CC(=O)Nc1ccc(O)cc1,C9H11NO3S,25,CH4OS
CC(=O)Nc1ccc(OC(C)CI)cc1,CC(=O)Nc1ccc(O)cc1,C11H14INO2,29,C3H7I
CC(=O)Nc1ccc(O[SH2]2=CC2)cc1,CC(=O)Nc1ccc(O)cc1,C10H13NO2S,27,C2H6S
CC(=O)N(C1=COOO1)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H9NO5,25,C2H2O3
CC(=O)Nc1ccc(O)c(C2OO2)c1,CC(=O)Nc1ccc(O)cc1,C9H9NO4,23,CH2O2
C[S+](C)CCCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H18NO2S+,34,C4H11S+
CC(=O)Nc1ccc(O[SH]23=C4C2=C3C4Cl)cc1,CC(=O)Nc1ccc(O)cc1,C12H10ClNO2S,27,C4H3ClS
COC(=N[O-])c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C10H11N2O4-,27,C2H4NO2-
CC(=O)Nc1ccc(O)c(C2NC3CNN32)c1,CC(=O)Nc1ccc(O)cc1,C11H14N4O2,31,C3H7N3
CNC(F)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H13FN2O2,28,C2H6FN
CC(=O)Nc1ccc(O)cc1C1N=C1N=CBr,CC(=O)Nc1ccc(O)cc1,C11H10BrN3O2,27,C3H3BrN2
CC(=O)Nc1ccc(O)c(C(Br)=CO)c1,CC(=O)Nc1ccc(O)cc1,C10H10BrNO3,25,C2H3BrO
CC(=O)Nc1ccc(O)cc1C(F)=NOCF,CC(=O)Nc1ccc(O)cc1,C10H10F2N2O3,27,C2H3F2NO
O=C(CN[SH2]1=NOCO1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H13N3O4S,30,CH6N2O2S
CC(=O)Nc1ccc(O)c(NC2(O)CNO2)c1,CC(=O)Nc1ccc(O)cc1,C10H13N3O4,30,C2H6N2O2
CCCC(I)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H16INO2,32,C4H9I
CC(=O)Nc1ccc(O)cc1C(F)OCCF,CC(=O)Nc1ccc(O)cc1,C11H13F2NO3,30,C3H6F2O
CC(=O)N(c1ccc(O)cc1)C(Br)C(Br)Br,CC(=O)Nc1ccc(O)cc1,C10H10Br3NO2,26,C2H3Br3
N=C(O)NNCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H12N4O3,28,CH5N3O
CC(=O)Nc1ccc(OC23CC24[SH2]2=C[SH2]234)cc1,CC(=O)Nc1ccc(O)cc1,C12H15NO2S2,32,C4H8S2
CC(=O)Nc1ccc(ON2COOSC2)cc1,CC(=O)Nc1ccc(O)cc1,C10H12N2O4S,29,C2H5NO2S
NC1=CSNN1CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H12N4O2S,29,C2H5N3S
O=C(CC1(Br)C2C3SC321)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H10BrNO2S,27,C4H3BrS
CC(=O)Nc1ccc(O)c(C=CI)c1,CC(=O)Nc1ccc(O)cc1,C10H10INO2,24,C2H3I
CC(=O)Nc1ccc(O)cc1C(Br)Br,CC(=O)Nc1ccc(O)cc1,C9H9Br2NO2,23,CH2Br2
CC(=O)Nc1ccc(O)c(C(C)(Cl)CCl)c1,CC(=O)Nc1ccc(O)cc1,C11H13Cl2NO2,29,C3H6Cl2
CC(=O)Nc1ccc(O)cc1N=O,CC(=O)Nc1ccc(O)cc1,C8H8N2O3,21,HNO
C=CC(=C)CCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H15NO2,31,C5H8
C=CCC(Br)CN(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H16BrNO2,33,C5H9Br
CC(=O)Nc1ccc(O)c(OSN(N)O)c1,CC(=O)Nc1ccc(O)cc1,C8H11N3O4S,27,H4N2O2S
CC(=O)Nc1ccc(O)c(OC(C)CON)c1,CC(=O)Nc1ccc(O)cc1,C11H16N2O4,33,C3H9NO2
CC(=O)Nc1ccc(O)c(OC(F)(F)Cl)c1,CC(=O)Nc1ccc(O)cc1,C9H8ClF2NO3,24,CHClF2O
CC(=O)Nc1ccc(O)c(NCN)c1,CC(=O)Nc1ccc(O)cc1,C9H13N3O2,27,CH6N2
CC(=O)Nc1ccc(O)cc1B(O)CO,CC(=O)Nc1ccc(O)cc1,C9H12BNO4,27,CH5BO2
O=C(Cn1ncnn1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H9N5O2,25,CH2N4
N#CNCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H9N3O2,23,CH2N2
CC(=O)Nc1ccc(O[SH3]=c2nn2)cc1,CC(=O)Nc1ccc(O)cc1,C9H11N3O2S,26,CH4N2S
O=C(COO[PH2]1C=C1O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H12NO5P,29,C2H5O3P
CC(=O)Nc1ccc(O)c(N2C3=NSC32)c1,CC(=O)Nc1ccc(O)cc1,C10H9N3O2S,25,C2H2N2S
CC(=O)Nc1ccc(O)cc1ON1C=[SH2]1O,CC(=O)Nc1ccc(O)cc1,C9H12N2O4S,28,CH5NO2S
CC(=O)Nc1ccc(ON[S+]2C=C=CC2)cc1,CC(=O)Nc1ccc(O)cc1,C12H13N2O2S+,30,C4H6NS+
CC(=O)Nc1ccc(OC2CC2)cc1,CC(=O)Nc1ccc(O)cc1,C11H13NO2,27,C3H6
O=C(CC12CCC(C1)[SH4]2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H19NO2S,36,C5H12S
CC(=O)Nc1ccc(O)c(OSOCl)c1,CC(=O)Nc1ccc(O)cc1,C8H8ClNO4S,23,HClO2S
CC(=O)Nc1ccc(OCC(C)C(C)C)cc1,CC(=O)Nc1ccc(O)cc1,C14H21NO2,38,C6H14
CC(=O)N(CSOC(O)Cl)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H12ClNO4S,29,C2H5ClO2S
C=CCONCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H14N2O3,30,C3H7NO
CC(=O)Nc1ccc(O)c(C(=O)[O-])c1,CC(=O)Nc1ccc(O)cc1,C9H8NO4-,22,CHO2-
O=C(Cc1cc(Cl)co1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H10ClNO3,27,C4H3ClO
CC(=O)Nc1ccc(OC2(Cl)OC2(Cl)Cl)cc1,CC(=O)Nc1ccc(O)cc1,C10H8Cl3NO3,25,C2HCl3O
CC(=O)Nc1ccc(OC2CCCC2)cc1,CC(=O)Nc1ccc(O)cc1,C13H17NO2,33,C5H10
C=COC=COc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H13NO4,30,C4H6O2
CC(=O)Nc1ccc(O)cc1C1C2OC1(Cl)O2,CC(=O)Nc1ccc(O)cc1,C11H10ClNO4,27,C3H3ClO2
O=C(CC=CF)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10FNO2,24,C2H3F
O=C(CC1CC1O[NH2+]O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H15N2O4+,32,C3H8NO2+
CCOC(N)(S)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C11H16N2O3S,33,C3H9NOS
CC(=O)Nc1ccc(O)c(NC(O)=NC=N)c1,CC(=O)Nc1ccc(O)cc1,C10H12N4O3,29,C2H5N3O
CC(=O)Nc1ccc(O)c(C(F)(CF)NF)c1,CC(=O)Nc1ccc(O)cc1,C10H11F3N2O2,28,C2H4F3N
O=C(CN1CN=CN1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H12N4O2,28,C2H5N3
CC(=O)Nc1ccc(O)cc1O[Na],CC(=O)Nc1ccc(O)cc1,C8H8NNaO3,21,HNaO
CC(=O)Nc1ccc(O)cc1OC1CC(Cl)O1,CC(=O)Nc1ccc(O)cc1,C11H12ClNO4,29,C3H5ClO2
CC(=O)Nc1ccc(O)cc1C(Cl)Cl,CC(=O)Nc1ccc(O)cc1,C9H9Cl2NO2,23,CH2Cl2
BC(O)(O)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C9H12BNO4,27,CH5BO2
O=C(CCCO)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H13NO3,27,C2H6O
CC(=O)Nc1ccc(OS2(C)#S(=O)O2)cc1,CC(=O)Nc1ccc(O)cc1,C9H11NO4S2,27,CH4O2S2
CC(=O)Nc1ccc(OC[NH+]=N)cc1,CC(=O)Nc1ccc(O)cc1,C9H12N3O2+,26,CH5N2+
O=C(CC(F)SF)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H9F2NO2S,24,CH2F2S
COC(OC=N)Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C11H14N2O4,31,C3H7NO2
CC(=O)Nc1ccc(O)c(C2SS2)c1,CC(=O)Nc1ccc(O)cc1,C9H9NO2S2,23,CH2S2
CCC(CC(=O)Nc1ccc(O)cc1)C(C)Cl,CC(=O)Nc1ccc(O)cc1,C13H18ClNO2,35,C5H11Cl
CC(=O)Nc1ccc(OP(=O)(O)OC=O)cc1,CC(=O)Nc1ccc(O)cc1,C9H10NO6P,27,CH3O4P
CC(=O)Nc1ccc(O)c(C(=O)Cl)c1,CC(=O)Nc1ccc(O)cc1,C9H8ClNO3,22,CHClO
O=C(C[NH2+]CCO)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H15N2O3+,30,C2H8NO+
CC(=O)Nc1ccc(O)c(C2C=C2)c1,CC(=O)Nc1ccc(O)cc1,C11H11NO2,25,C3H4
CC(=O)Nc1ccc(OP(=O)([O-])[O-])cc1,CC(=O)Nc1ccc(O)cc1,C8H8NO5P-2,23,HO3P-2
CCCC[NH2+]CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H19N2O2+,35,C4H12N+
CC(=O)Nc1ccc(O[SH3]2C#C2)cc1,CC(=O)Nc1ccc(O)cc1,C10H11NO2S,25,C2H4S
CC(=O)N(c1ccc(O)cc1)c1c2n(O)n1-2,CC(=O)Nc1ccc(O)cc1,C10H9N3O3,25,C2H2N2O
CC(=O)Nc1ccc(O)cc1C1=CC1I,CC(=O)Nc1ccc(O)cc1,C11H10INO2,25,C3H3I
C=NCC(C)COc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C13H18N2O2,35,C5H11N
CC=Cc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C11H13NO2,27,C3H6
CC(=O)Nc1ccc(O)cc1CCC(Br)Br,CC(=O)Nc1ccc(O)cc1,C11H13Br2NO2,29,C3H6Br2
CC(=O)Nc1ccc(O)c(OC([O-])CC=O)c1,CC(=O)Nc1ccc(O)cc1,C11H12NO5-,29,C3H5O3-
CC(=O)Nc1ccc(O)cc1C(F)(F)C(=O)F,CC(=O)Nc1ccc(O)cc1,C10H8F3NO3,25,C2HF3O
CC(=O)Nc1ccc(OCOCI)cc1,CC(=O)Nc1ccc(O)cc1,C10H12INO3,27,C2H5IO
C=C1N2C(CC(=O)Nc3ccc(O)cc3)N12,CC(=O)Nc1ccc(O)cc1,C11H11N3O2,27,C3H4N2
CC(=O)Nc1ccc(O)cc1C(F)Cl,CC(=O)Nc1ccc(O)cc1,C9H9ClFNO2,23,CH2ClF
CC(=O)Nc1ccc(O)cc1C1OON1C,CC(=O)Nc1ccc(O)cc1,C10H12N2O4,28,C2H5NO2
CC(=O)Nc1ccc(O)c(C(OF)=C(F)Cl)c1,CC(=O)Nc1ccc(O)cc1,C10H8ClF2NO3,25,C2HClF2O
CC(=O)Nc1ccc(O)c(C2(N)C3CC2C3)c1,CC(=O)Nc1ccc(O)cc1,C13H16N2O2,33,C5H9N
CC(=O)N(c1ccc(O)cc1)C1CCCO1,CC(=O)Nc1ccc(O)cc1,C12H15NO3,31,C4H8O
CC(=O)Nc1ccc(O)cc1C[SH2]12CC1N2,CC(=O)Nc1ccc(O)cc1,C11H16N2O2S,32,C3H9NS
CC(=O)Nc1ccc(OC[PH2]2OCO2)cc1,CC(=O)Nc1ccc(O)cc1,C10H14NO4P,30,C2H7O2P
CC[SH+]CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H14NO2S+,28,C2H7S+
CC(I)CCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H14INO2,29,C3H7I
C=CC(CF)NOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C12H15FN2O2,32,C4H8FN
CC(=O)Nc1ccc(OS(F)(F)(F)(F)F)cc1,CC(=O)Nc1ccc(O)cc1,C8H8F5NO2S,25,HF5S
O=C(CCC1CN=CO1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H14N2O3,31,C4H7NO
CCCCC(=O)Nc1ccc(O)c(Cl)c1,CC(=O)Nc1ccc(O)cc1,C11H14ClNO2,29,C3H7Cl
O=C(COSO)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C8H9NO4S,23,H2O2S
CC(=O)Nc1ccc(O)c(C23ONSN2O3)c1,CC(=O)Nc1ccc(O)cc1,C9H9N3O4S,26,CH2N2O2S
CC(=O)N(OCN)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H12N2O3,26,CH5NO
N=CCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H10N2O2,23,CH3N
CC(=O)N(c1ccc(O)cc1)C(O)O,CC(=O)Nc1ccc(O)cc1,C9H11NO4,25,CH4O2
CC(=O)Nc1ccc(O)cc1C12CNC1C2,CC(=O)Nc1ccc(O)cc1,C12H14N2O2,30,C4H7N
CC(=O)Nc1ccc(O)cc1-c1cc(Cl)c[nH]1,CC(=O)Nc1ccc(O)cc1,C12H11ClN2O2,28,C4H4ClN
C=COC(OC)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H15NO4,32,C4H8O2
CC(=O)Nc1ccc(O)cc1OCF,CC(=O)Nc1ccc(O)cc1,C9H10FNO3,24,CH3FO
O=C(CCCF)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H12FNO2,26,C2H5F
CC(=O)Nc1ccc(O)c(SC(=N)S)c1,CC(=O)Nc1ccc(O)cc1,C9H10N2O2S2,25,CH3NS2
C=C(Oc1cc(O)ccc1NC(C)=O)C(Cl)Cl,CC(=O)Nc1ccc(O)cc1,C11H11Cl2NO3,28,C3H4Cl2O
CC(=O)Nc1ccc(O)cc1N1O[SH]1(=O)O,CC(=O)Nc1ccc(O)cc1,C8H10N2O5S,26,H3NO3S
CC(=O)Nc1ccc(O)c(OOSO[O-])c1,CC(=O)Nc1ccc(O)cc1,C8H8NO6S-,24,HO4S-
CC(=O)N(C=NC(O)(Cl)Cl)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10Cl2N2O3,27,C2H3Cl2NO
CC(=O)Nc1ccc(OC(S)SCO)cc1,CC(=O)Nc1ccc(O)cc1,C10H13NO3S2,29,C2H6OS2
C[NH2+][NH2+]CCCCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H21N3O2+2,38,C4H14N2+2
O=C(COS(=O)(=O)[Na])Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C8H8NNaO5S,24,HNaO3S
CC(=O)N(c1ccc(O)cc1)C1(C(C)Cl)CO1,CC(=O)Nc1ccc(O)cc1,C12H14ClNO3,31,C4H7ClO
CC(=O)Nc1ccc(O)cc1SC(=N)S,CC(=O)Nc1ccc(O)cc1,C9H10N2O2S2,25,CH3NS2
O=C(CC=COF)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10FNO3,25,C2H3FO
C=C(Cl)N1N=C1c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C11H10ClN3O2,27,C3H3ClN2
CC(=O)N(c1ccc(O)cc1)C(CN)CCF,CC(=O)Nc1ccc(O)cc1,C12H17FN2O2,34,C4H10FN
CC(=O)Nc1ccc(O)cc1OC(Cl)(Cl)CCl,CC(=O)Nc1ccc(O)cc1,C10H10Cl3NO3,27,C2H3Cl3O
CC(=O)Nc1ccc(O)c(OSONN)c1,CC(=O)Nc1ccc(O)cc1,C8H11N3O4S,27,H4N2O2S
CC(=O)Nc1ccc(O)cc1CCC[O-],CC(=O)Nc1ccc(O)cc1,C11H14NO3-,29,C3H7O-
CC(=O)Nc1ccc(OC2OCC(F)O2)cc1,CC(=O)Nc1ccc(O)cc1,C11H12FNO4,29,C3H5FO2
C=C(N=O)OCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10N2O4,26,C2H3NO2
C=C1CNC1c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H14N2O2,30,C4H7N
C=C1N=CN(c2cc(NC(C)=O)ccc2O)N1,CC(=O)Nc1ccc(O)cc1,C11H12N4O2,29,C3H5N3
CC(=O)Nc1ccc(O)c(NNC#N)c1,CC(=O)Nc1ccc(O)cc1,C9H10N4O2,25,CH3N3
C=C(Cl)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C10H10ClNO2,24,C2H3Cl
C=C(COCBr)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C12H14BrNO3,31,C4H7BrO
CC(=O)N(C=CC(F)CF)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H13F2NO2,30,C4H6F2
CC(=O)Nc1ccc(O)c(C(Cl)=C(Cl)OCl)c1,CC(=O)Nc1ccc(O)cc1,C10H8Cl3NO3,25,C2HCl3O
NN(CCC(=O)Nc1ccc(O)cc1)C1OS1,CC(=O)Nc1ccc(O)cc1,C10H13N3O3S,30,C2H6N2OS
CC(=O)Nc1ccc(O[PH](=O)O[O-])cc1,CC(=O)Nc1ccc(O)cc1,C8H9NO5P-,24,H2O3P-
CC(=O)Nc1ccc(OC(=N)N=NS)cc1,CC(=O)Nc1ccc(O)cc1,C9H10N4O2S,26,CH3N3S
C=C(OC)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C11H13NO3,28,C3H6O
CC(=O)Nc1ccc(O)c(OCC(C)(C)Cl)c1,CC(=O)Nc1ccc(O)cc1,C12H16ClNO3,33,C4H9ClO
CCCCC([NH3+])N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H21N2O2+,38,C5H14N+
CC(=O)Nc1ccc(ON2C3SC32)cc1,CC(=O)Nc1ccc(O)cc1,C10H10N2O2S,25,C2H3NS
CC(=O)Nc1ccc(O)c(C(OF)=C(F)F)c1,CC(=O)Nc1ccc(O)cc1,C10H8F3NO3,25,C2HF3O
CC(=O)Nc1ccc(O)c(C2C[NH2+]C(C)C2)c1,CC(=O)Nc1ccc(O)cc1,C13H19N2O2+,36,C5H12N+
CC(=O)Nc1ccc(O)cc1OCCO,CC(=O)Nc1ccc(O)cc1,C10H13NO4,28,C2H6O2
CC(=O)Nc1ccc(O)c(C(F)(F)OCl)c1,CC(=O)Nc1ccc(O)cc1,C9H8ClF2NO3,24,CHClF2O
C[SiH2]CCCc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C12H19NO2Si,35,C4H12Si
CC(=O)Nc1ccc(O)c(OCCCl)c1,CC(=O)Nc1ccc(O)cc1,C10H12ClNO3,27,C2H5ClO
CC(=O)Nc1ccc(O)cc1C(C)C(C)(C)F,CC(=O)Nc1ccc(O)cc1,C13H18FNO2,35,C5H11F
CC(=O)N(NNN=CS)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H12N4O2S,28,CH5N3S
C=C(F)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10FNO2,24,C2H3F
NSOOCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C8H10N2O4S,25,H3NO2S
CC(=O)Nc1ccc(O)c(C2CCOC2)c1,CC(=O)Nc1ccc(O)cc1,C12H15NO3,31,C4H8O
COC=C(Br)Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C11H12BrNO3,28,C3H5BrO
N=CNC(=N)NCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H13N5O2,30,C2H6N4
CC(=O)Nc1ccc(O[SH]23=C=C=C2N3Cl)cc1,CC(=O)Nc1ccc(O)cc1,C11H9ClN2O2S,26,C3H2ClNS
CC(=O)Nc1ccc(OC23C=CC2O3)cc1,CC(=O)Nc1ccc(O)cc1,C12H11NO3,27,C4H4O
CC(=O)Nc1ccc(O)cc1-c1cc1=O,CC(=O)Nc1ccc(O)cc1,C11H9NO3,24,C3H2O
CC(=O)Nc1ccc(O[As](=O)(O)O)cc1,CC(=O)Nc1ccc(O)cc1,C8H10AsNO5,25,H3AsO3
CC(=O)Nc1ccc(O)c(C2C(O)C2(Cl)Cl)c1,CC(=O)Nc1ccc(O)cc1,C11H11Cl2NO3,28,C3H4Cl2O
NCCNCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H15N3O2,30,C2H8N2
CC(=O)N(c1ccc(O)cc1)C1CC1(Cl)Cl,CC(=O)Nc1ccc(O)cc1,C11H11Cl2NO2,27,C3H4Cl2
CC(=O)Nc1ccc(O)cc1C1(OF)NC1F,CC(=O)Nc1ccc(O)cc1,C10H10F2N2O3,27,C2H3F2NO
O=C(Cc1cc(Cl)co1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H10ClNO3,27,C4H3ClO
O=C(CSC(O)O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H11NO4S,26,CH4O2S
CONCC(N)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H17N3O3,34,C3H10N2O
CC(=O)N(C=C1OC1=CBr)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H10BrNO3,27,C4H3BrO
CC(=O)Nc1ccc(OS(=O)(=O)Cl)cc1,CC(=O)Nc1ccc(O)cc1,C8H8ClNO4S,23,HClO2S
CC(=O)Nc1ccc(O)cc1NC12n3n1n32,CC(=O)Nc1ccc(O)cc1,C9H9N5O2,25,CH2N4
CC(=O)Nc1ccc(O)c(C(F)CF)c1,CC(=O)Nc1ccc(O)cc1,C10H11F2NO2,26,C2H4F2
CC(=O)Nc1ccc(O)c(C(Br)(Br)Br)c1,CC(=O)Nc1ccc(O)cc1,C9H8Br3NO2,23,CHBr3
O=C(CC1=[SH](O)=C1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H11NO3S,26,C2H4OS
CCC(=O)Nc1ccc(O[PH](=N)OOC)cc1,CC(=O)Nc1ccc(O)cc1,C10H15N2O4P,32,C2H8NO2P
CC(=O)Nc1ccc(OS234(CO2)C[PH2]3O4)cc1,CC(=O)Nc1ccc(O)cc1,C10H14NO4PS,31,C2H7O2PS
CC(=O)N(c1ccc(O)cc1)P1(=O)OC(O)O1,CC(=O)Nc1ccc(O)cc1,C9H10NO6P,27,CH3O4P
CC(=O)Nc1ccc(O)c(OP(=O)([O-])O)c1,CC(=O)Nc1ccc(O)cc1,C8H9NO6P-,25,H2O4P-
CCC(Br)CCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H16BrNO2,32,C4H9Br
CC(=O)Nc1ccc(O)c(N(Cl)Cl)c1,CC(=O)Nc1ccc(O)cc1,C8H8Cl2N2O2,22,HCl2N
CC(=O)N(c1ccc(O)cc1)C1OO1,CC(=O)Nc1ccc(O)cc1,C9H9NO4,23,CH2O2
O=C(COC(O)CCCl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H14ClNO4,31,C3H7ClO2
O=C(C[SiH](Cl)CCl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H11Cl2NO2Si,26,CH4Cl2Si
CC(=O)Nc1ccc(O)cc1C(OCl)=C(Cl)Cl,CC(=O)Nc1ccc(O)cc1,C10H8Cl3NO3,25,C2HCl3O
CC(=O)Nc1ccc(O)c(C#COCCl)c1,CC(=O)Nc1ccc(O)cc1,C11H10ClNO3,26,C3H3ClO
CC(=O)Nc1ccc(O)cc1CC1CO1,CC(=O)Nc1ccc(O)cc1,C11H13NO3,28,C3H6O
CC(=O)Nc1ccc(O)c(OO[PH2]=O)c1,CC(=O)Nc1ccc(O)cc1,C8H10NO5P,25,H3O3P
CC(=O)Nc1ccc(OC2OC(=N)N2O)cc1,CC(=O)Nc1ccc(O)cc1,C10H11N3O4,28,C2H4N2O2
C[SiH2]CC(C)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H19NO2Si,35,C4H12Si
CC(=O)Nc1ccc(O)cc1C1CC1I,CC(=O)Nc1ccc(O)cc1,C11H12INO2,27,C3H5I
CC(=O)Nc1ccc(OC23CC2CC[SiH2]3)cc1,CC(=O)Nc1ccc(O)cc1,C13H17NO2Si,34,C5H10Si
CC(=O)Nc1ccc(O)c(OC(F)=CF)c1,CC(=O)Nc1ccc(O)cc1,C10H9F2NO3,25,C2H2F2O
CC(=O)Nc1ccc(O)cc1C(=O)F,CC(=O)Nc1ccc(O)cc1,C9H8FNO3,22,CHFO
O=C(CN1C=N1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H9N3O2,23,CH2N2
CC(=O)Nc1ccc(OC23OC(O2)O3)cc1,CC(=O)Nc1ccc(O)cc1,C10H9NO5,25,C2H2O3
CC(=O)N(C(O)=C(F)F)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H9F2NO3,25,C2H2F2O
